,X,Y,S_02_ID_x,DNAE_2002,D_02_ID_x,C_02_ID_x,SNAE_2002_x,CNAE_2002_x,2002_CENSU,PROJ_POP_J,Urban,Cvrg2008,FID_1,FID_1_1,SN,DISTRICT,VILLAGE,SOURCE_NA,FUND_AGENC,YEAR_CONST,SOURCE_TYP,OWNER_TYPE,STATUS,DEPTH,SWL,YIELD,RECEIVED_N,RECEIVED_E,WSSC__EXIS,WSSC_TRAIN,CONTRACTOR,Y_UT200,DNAE_2010,DNAE_2006,CNAE_2006,SNAE_2006,PNAE_2006,FID_2,D_02_ID_y,PNAE_2002,P_02_ID,FTYPE,LABEL_P,DTW,DEPTH_clean,uid,geometry
11575,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3694,3165,1482,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490430,9,9,1,66,27,909,312,25,31210901,3,25,16,,11575,POINT (32.98672169335411 2.627592756030424)
11574,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3694,3165,1482,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490430,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11574,POINT (32.98672169335411 2.627592756030424)
11573,32.975,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3667,3138,1400,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490328,9,9,1,66,27,909,312,25,31210901,3,25,16,,11573,POINT (32.9866857185576 2.626669949142077)
11572,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3667,3138,1400,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490328,9,9,1,66,27,909,312,25,31210901,3,25,16,,11572,POINT (32.9866857185576 2.626669949142077)
11571,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3667,3138,1400,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490328,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11571,POINT (32.9866857185576 2.626669949142077)
11570,33.025,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3676,3147,1415,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489984,9,9,1,66,27,909,312,25,31210901,3,25,16,,11570,POINT (32.99462032387378 2.623557798459054)
11569,32.975,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3676,3147,1415,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489984,9,9,1,66,27,909,312,25,31210901,3,25,16,,11569,POINT (32.99462032387378 2.623557798459054)
11568,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3676,3147,1415,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489984,9,9,1,66,27,909,312,25,31210901,3,25,16,,11568,POINT (32.99462032387378 2.623557798459054)
11567,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3676,3147,1415,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489984,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11567,POINT (32.99462032387378 2.623557798459054)
11566,32.975,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3668,3139,1401,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489858,9,9,1,66,27,909,312,25,31210901,3,25,16,,11566,POINT (32.98799019885639 2.622417814616504)
11565,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3668,3139,1401,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489858,9,9,1,66,27,909,312,25,31210901,3,25,16,,11565,POINT (32.98799019885639 2.622417814616504)
11564,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3668,3139,1401,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489858,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11564,POINT (32.98799019885639 2.622417814616504)
11563,33.025,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3682,3153,1429,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489855,9,9,1,66,27,909,312,25,31210901,3,25,16,,11563,POINT (33.02123980482644 2.622390550017015)
11562,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3682,3153,1429,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489855,9,9,1,66,27,909,312,25,31210901,3,25,16,,11562,POINT (33.02123980482644 2.622390550017015)
11561,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3682,3153,1429,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489855,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11561,POINT (33.02123980482644 2.622390550017015)
11560,33.025,2.561003089,312109,9,312,3121,72,1,14396,19191,0,57,3665,3136,1398,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488305,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11560,POINT (33.0131971402384 2.608367618580387)
11559,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3665,3136,1398,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488305,9,9,1,66,27,909,312,25,31210901,3,25,16,,11559,POINT (33.0131971402384 2.608367618580387)
11558,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3665,3136,1398,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488305,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11558,POINT (33.0131971402384 2.608367618580387)
11557,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3680,3151,1423,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488298,9,9,1,66,27,909,312,25,31210901,3,25,16,,11557,POINT (32.99994602396853 2.608304358261116)
11556,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3680,3151,1423,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488298,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11556,POINT (32.99994602396853 2.608304358261116)
11555,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3672,3143,1407,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488227,9,9,1,66,27,909,312,25,31210901,3,25,16,,11555,POINT (32.99741814780489 2.607662009683177)
11554,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3672,3143,1407,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488227,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11554,POINT (32.99741814780489 2.607662009683177)
11553,32.975,2.561003089,312109,9,312,3121,72,1,14396,19191,0,57,3693,3164,1481,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488062,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11553,POINT (32.98211597200851 2.606169108960722)
11552,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3693,3164,1481,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488062,9,9,1,66,27,909,312,25,31210901,3,25,16,,11552,POINT (32.98211597200851 2.606169108960722)
11551,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3693,3164,1481,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488062,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11551,POINT (32.98211597200851 2.606169108960722)
11550,33.025,2.561003089,312109,9,312,3121,72,1,14396,19191,0,57,3666,3137,1399,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,487989,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11550,POINT (33.01351196993676 2.605508723565078)
11549,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3666,3137,1399,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,487989,9,9,1,66,27,909,312,25,31210901,3,25,16,,11549,POINT (33.01351196993676 2.605508723565078)
11548,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3666,3137,1399,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,487989,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11548,POINT (33.01351196993676 2.605508723565078)
11547,33.025,2.561003089,312109,9,312,3121,72,1,14396,19191,0,57,3692,3163,1457,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,487966,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11547,POINT (33.00669301201974 2.605300694636701)
11546,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3692,3163,1457,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,487966,9,9,1,66,27,909,312,25,31210901,3,25,16,,11546,POINT (33.00669301201974 2.605300694636701)
11545,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3692,3163,1457,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,487966,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11545,POINT (33.00669301201974 2.605300694636701)
11544,33.025,2.561003089,312109,9,312,3121,72,1,14396,19191,0,57,3669,3140,1402,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,487869,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11544,POINT (33.01312513133599 2.604423072580703)
11543,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3669,3140,1402,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,487869,9,9,1,66,27,909,312,25,31210901,3,25,16,,11543,POINT (33.01312513133599 2.604423072580703)
11542,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3669,3140,1402,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,487869,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11542,POINT (33.01312513133599 2.604423072580703)
11541,33.025,2.561003089,312109,9,312,3121,72,1,14396,19191,0,57,3689,3160,1449,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,487740,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11541,POINT (33.01191965938656 2.603256005366808)
11540,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3689,3160,1449,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,487740,9,9,1,66,27,909,312,25,31210901,3,25,16,,11540,POINT (33.01191965938656 2.603256005366808)
11539,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3689,3160,1449,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,487740,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11539,POINT (33.01191965938656 2.603256005366808)
11538,33.025,2.561003089,312109,9,312,3121,72,1,14396,19191,0,57,3671,3142,1405,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,486926,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11538,POINT (32.99122898069901 2.595891670200356)
11537,32.975,2.561003089,312109,9,312,3121,72,1,14396,19191,0,57,3671,3142,1405,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,486926,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11537,POINT (32.99122898069901 2.595891670200356)
11536,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3671,3142,1405,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,486926,9,9,1,66,27,909,312,25,31210901,3,25,16,,11536,POINT (32.99122898069901 2.595891670200356)
11535,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3671,3142,1405,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,486926,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11535,POINT (32.99122898069901 2.595891670200356)
11534,33.025,2.561003089,312109,9,312,3121,72,1,14396,19191,0,57,3675,3146,1414,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,486421,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11534,POINT (33.01041723476096 2.591322858249519)
11533,32.975,2.561003089,312109,9,312,3121,72,1,14396,19191,0,57,3675,3146,1414,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,486421,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11533,POINT (33.01041723476096 2.591322858249519)
11532,33.025,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3675,3146,1414,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,486421,9,9,1,66,27,909,312,25,31210901,3,25,16,,11532,POINT (33.01041723476096 2.591322858249519)
11531,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3675,3146,1414,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,486421,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11531,POINT (33.01041723476096 2.591322858249519)
11530,33.025,2.561003089,312109,9,312,3121,72,1,14396,19191,0,57,3686,3157,1438,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,484950,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11530,POINT (32.98386155062822 2.578014471817948)
11529,32.975,2.561003089,312109,9,312,3121,72,1,14396,19191,0,57,3686,3157,1438,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,484950,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11529,POINT (32.98386155062822 2.578014471817948)
11528,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3686,3157,1438,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,484950,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11528,POINT (32.98386155062822 2.578014471817948)
11527,33.025,2.561003089,312109,9,312,3121,72,1,14396,19191,0,57,3691,3162,1454,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,484828,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11527,POINT (32.98355570790154 2.576910718073091)
11526,32.975,2.561003089,312109,9,312,3121,72,1,14396,19191,0,57,3691,3162,1454,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,484828,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11526,POINT (32.98355570790154 2.576910718073091)
11525,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3691,3162,1454,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,484828,9,9,1,66,27,909,312,25,31210901,3,25,3.5,,11525,POINT (32.98355570790154 2.576910718073091)
11524,32.975,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3825,3249,1426,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,493247,9,9,1,66,29,924,312,27,31210902,3,27,16,,11524,POINT (32.95053820531202 2.653077572741382)
11523,32.925,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3825,3249,1426,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,493247,9,9,1,66,29,924,312,27,31210902,3,27,16,,11523,POINT (32.95053820531202 2.653077572741382)
11522,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3825,3249,1426,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,493247,9,9,1,66,29,924,312,27,31210902,3,27,3.5,,11522,POINT (32.95053820531202 2.653077572741382)
11521,32.925,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3825,3249,1426,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,493247,9,9,1,66,29,924,312,27,31210902,3,27,3.5,,11521,POINT (32.95053820531202 2.653077572741382)
11520,32.925,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3945,3300,1450,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490269,9,9,1,66,223,939,312,214,31210904,3,214,16,,11520,POINT (32.93340164717436 2.626134456692087)
11519,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3945,3300,1450,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490269,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11519,POINT (32.93340164717436 2.626134456692087)
11518,32.925,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3945,3300,1450,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490269,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11518,POINT (32.93340164717436 2.626134456692087)
11517,32.925,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3970,3325,1487,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490264,9,9,1,66,223,939,312,214,31210904,3,214,16,,11517,POINT (32.93726098773829 2.626089421820214)
11516,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3970,3325,1487,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490264,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11516,POINT (32.93726098773829 2.626089421820214)
11515,32.925,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3970,3325,1487,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490264,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11515,POINT (32.93726098773829 2.626089421820214)
11514,32.925,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3834,3258,1445,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490191,9,9,1,66,29,924,312,27,31210902,3,27,16,,11514,POINT (32.94067954710876 2.625429149978528)
11513,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3834,3258,1445,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490191,9,9,1,66,29,924,312,27,31210902,3,27,3.5,,11513,POINT (32.94067954710876 2.625429149978528)
11512,32.925,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3834,3258,1445,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490191,9,9,1,66,29,924,312,27,31210902,3,27,3.5,,11512,POINT (32.94067954710876 2.625429149978528)
11511,32.925,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3956,3311,1469,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490179,9,9,1,66,223,939,312,214,31210904,3,214,16,,11511,POINT (32.93698214634311 2.625320402728339)
11510,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3956,3311,1469,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490179,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11510,POINT (32.93698214634311 2.625320402728339)
11509,32.925,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3956,3311,1469,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490179,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11509,POINT (32.93698214634311 2.625320402728339)
11505,32.925,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3955,3310,1468,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489951,9,9,1,66,223,939,312,214,31210904,3,214,16,,11505,POINT (32.93735108999555 2.6232576785034)
11504,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3955,3310,1468,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489951,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11504,POINT (32.93735108999555 2.6232576785034)
11503,32.925,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3955,3310,1468,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489951,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11503,POINT (32.93735108999555 2.6232576785034)
11502,32.925,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3968,3323,1483,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489950,9,9,1,66,223,939,312,214,31210904,3,214,16,,11502,POINT (32.93975305088628 2.623248749954523)
11501,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3968,3323,1483,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489950,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11501,POINT (32.93975305088628 2.623248749954523)
11500,32.925,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3968,3323,1483,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489950,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11500,POINT (32.93975305088628 2.623248749954523)
11496,32.925,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3957,3312,1470,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489848,9,9,1,66,223,939,312,214,31210904,3,214,16,,11496,POINT (32.93357277461615 2.622325629524385)
11495,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3957,3312,1470,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489848,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11495,POINT (32.93357277461615 2.622325629524385)
11494,32.925,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3957,3312,1470,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489848,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11494,POINT (32.93357277461615 2.622325629524385)
11493,32.925,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3958,3313,1471,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489775,9,9,1,66,223,939,312,214,31210904,3,214,16,,11493,POINT (32.93406759463714 2.621665216239713)
11492,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3958,3313,1471,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489775,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11492,POINT (32.93406759463714 2.621665216239713)
11491,32.925,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3958,3313,1471,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489775,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11491,POINT (32.93406759463714 2.621665216239713)
11490,32.925,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3959,3314,1472,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489772,9,9,1,66,223,939,312,214,31210904,3,214,16,,11490,POINT (32.93979810840278 2.621638365041231)
11489,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3959,3314,1472,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489772,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11489,POINT (32.93979810840278 2.621638365041231)
11488,32.925,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3959,3314,1472,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489772,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11488,POINT (32.93979810840278 2.621638365041231)
11487,32.925,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3969,3324,1484,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489742,9,9,1,66,223,939,312,214,31210904,3,214,16,,11487,POINT (32.93981611355934 2.621366952352127)
11486,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3969,3324,1484,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489742,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11486,POINT (32.93981611355934 2.621366952352127)
11485,32.925,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3969,3324,1484,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489742,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11485,POINT (32.93981611355934 2.621366952352127)
11481,32.925,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3965,3320,1478,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489550,9,9,1,66,223,939,312,214,31210904,3,214,16,,11481,POINT (32.93479638361281 2.619629653077971)
11480,32.975,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3965,3320,1478,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489550,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11480,POINT (32.93479638361281 2.619629653077971)
11479,32.925,2.611003089,312109,9,312,3121,72,1,14396,19191,0,57,3965,3320,1478,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489550,9,9,1,66,223,939,312,214,31210904,3,214,3.5,,11479,POINT (32.93479638361281 2.619629653077971)
11478,32.925,2.661003089,312109,9,312,3121,72,1,14396,19191,0,57,3964,3319,1477,4,99999,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489547,9,9,1,66,223,939,312,214,31210904,3,214,16,,11478,POINT (32.9423351004592 2.619602883262508)
